device_name	core	die	ram_kb	flash_kb	core_count
STM32G473RBTx	Cortex-M4	DIE469	128	128	1
STM32G473RCTx	Cortex-M4	DIE469	128	256	1
STM32G473RETx	Cortex-M4	DIE469	128	512	1
STM32G473RETxZ	Cortex-M4	DIE469	128	512	1
STM32G473VBHx	Cortex-M4	DIE469	128	128	1
STM32G473VBTx	Cortex-M4	DIE469	128	128	1
STM32G473VCHx	Cortex-M4	DIE469	128	256	1
STM32G473VCTx	Cortex-M4	DIE469	128	256	1
STM32G473VEHx	Cortex-M4	DIE469	128	512	1
STM32G473VETx	Cortex-M4	DIE469	128	512	1
STM32G474CBTx	Cortex-M4	DIE469	128	128	1
STM32G474CBUx	Cortex-M4	DIE469	128	128	1
STM32G474CCTx	Cortex-M4	DIE469	128	256	1
STM32G474CCUx	Cortex-M4	DIE469	128	256	1
STM32G474CETx	Cortex-M4	DIE469	128	512	1
STM32G474CEUx	Cortex-M4	DIE469	128	512	1
STM32G474MBTx	Cortex-M4	DIE469	128	128	1
STM32G474MCTx	Cortex-M4	DIE469	128	256	1
STM32G474METx	Cortex-M4	DIE469	128	512	1
STM32G474MEYx	Cortex-M4	DIE469	128	512	1
STM32G474PBIx	Cortex-M4	DIE469	128	128	1
STM32G474PCIx	Cortex-M4	DIE469	128	256	1
STM32G474PEIx	Cortex-M4	DIE469	128	512	1
STM32G474QBTx	Cortex-M4	DIE469	128	128	1
STM32G474QCTx	Cortex-M4	DIE469	128	256	1
STM32G474QETx	Cortex-M4	DIE469	128	512	1
STM32G474RBTx	Cortex-M4	DIE469	128	128	1
STM32G474RCTx	Cortex-M4	DIE469	128	256	1
STM32G474RETx	Cortex-M4	DIE469	128	512	1
STM32G474VBHx	Cortex-M4	DIE469	128	128	1
STM32G474VBTx	Cortex-M4	DIE469	128	128	1
STM32G474VCHx	Cortex-M4	DIE469	128	256	1
STM32G474VCTx	Cortex-M4	DIE469	128	256	1
STM32G474VEHx	Cortex-M4	DIE469	128	512	1
STM32G474VETx	Cortex-M4	DIE469	128	512	1
STM32G483CETx	Cortex-M4	DIE469	128	512	1
STM32G483CEUx	Cortex-M4	DIE469	128	512	1
STM32G483METx	Cortex-M4	DIE469	128	512	1
STM32G483MEYx	Cortex-M4	DIE469	128	512	1
STM32G483PEIx	Cortex-M4	DIE469	128	512	1
STM32G483QETx	Cortex-M4	DIE469	128	512	1
STM32G483RETx	Cortex-M4	DIE469	128	512	1
STM32G483VEHx	Cortex-M4	DIE469	128	512	1
STM32G483VETx	Cortex-M4	DIE469	128	512	1
STM32G484CETx	Cortex-M4	DIE469	128	512	1
STM32G484CEUx	Cortex-M4	DIE469	128	512	1
STM32G484METx	Cortex-M4	DIE469	128	512	1
STM32G484MEYx	Cortex-M4	DIE469	128	512	1
STM32G484PEIx	Cortex-M4	DIE469	128	512	1
STM32G484QETx	Cortex-M4	DIE469	128	512	1
STM32G484RETx	Cortex-M4	DIE469	128	512	1
STM32G484VEHx	Cortex-M4	DIE469	128	512	1
STM32G484VETx	Cortex-M4	DIE469	128	512	1
STM32G491CCTx	Cortex-M4	DIE479	128	256	1
STM32G491CCUx	Cortex-M4	DIE479	128	256	1
STM32G491CETx	Cortex-M4	DIE479	128	512	1
STM32G491CEUx	Cortex-M4	DIE479	128	512	1
STM32G491KCUx	Cortex-M4	DIE479	128	256	1
STM32G491KEUx	Cortex-M4	DIE479	128	512	1
STM32G491MCSx	Cortex-M4	DIE479	128	256	1
STM32G491MCTx	Cortex-M4	DIE479	128	256	1
STM32G491MESx	Cortex-M4	DIE479	128	512	1
STM32G491METx	Cortex-M4	DIE479	128	512	1
STM32G491RCIx	Cortex-M4	DIE479	128	256	1
STM32G491RCTx	Cortex-M4	DIE479	128	256	1
STM32G491REIx	Cortex-M4	DIE479	128	512	1
STM32G491RETx	Cortex-M4	DIE479	128	512	1
STM32G491RETxZ	Cortex-M4	DIE479	112	512	1
STM32G491REYx	Cortex-M4	DIE479	128	512	1
STM32G491VCTx	Cortex-M4	DIE479	128	256	1
STM32G491VETx	Cortex-M4	DIE479	128	512	1
STM32G4A1CETx	Cortex-M4	DIE479	128	512	1
STM32G4A1CEUx	Cortex-M4	DIE479	128	512	1
STM32G4A1KEUx	Cortex-M4	DIE479	128	512	1
STM32G4A1MESx	Cortex-M4	DIE479	128	512	1
STM32G4A1METx	Cortex-M4	DIE479	128	512	1
STM32G4A1REIx	Cortex-M4	DIE479	128	512	1
STM32G4A1RETx	Cortex-M4	DIE479	128	512	1
STM32G4A1REYx	Cortex-M4	DIE479	128	512	1
STM32G4A1VETx	Cortex-M4	DIE479	128	512	1
STM32H503CBTx	Cortex-M33	DIE474	32	128	1
STM32H503CBUx	Cortex-M33	DIE474	32	128	1
STM32H503EBYx	Cortex-M33	DIE474	32	128	1
STM32H503KBUx	Cortex-M33	DIE474	32	128	1
STM32H503RBTx	Cortex-M33	DIE474	32	128	1
STM32H523CCTx	Cortex-M33	DIE478	272	256	1
STM32H523CCUx	Cortex-M33	DIE478	272	256	1
STM32H523CETx	Cortex-M33	DIE478	272	512	1
STM32H523CEUx	Cortex-M33	DIE478	272	512	1
STM32H523HEYx	Cortex-M33	DIE478	272	512	1
STM32H523RCTx	Cortex-M33	DIE478	272	256	1
STM32H523RETx	Cortex-M33	DIE478	272	512	1
STM32H523VCIx	Cortex-M33	DIE478	272	256	1
STM32H523VCTx	Cortex-M33	DIE478	272	256	1
STM32H523VEIx	Cortex-M33	DIE478	272	512	1
STM32H523VETx	Cortex-M33	DIE478	272	512	1
STM32H523ZCJx	Cortex-M33	DIE478	272	256	1
STM32H523ZCTx	Cortex-M33	DIE478	272	256	1
STM32H523ZEJx	Cortex-M33	DIE478	272	512	1
STM32H523ZETx	Cortex-M33	DIE478	272	512	1
STM32H533CETx	Cortex-M33	DIE478	272	512	1
STM32H533CEUx	Cortex-M33	DIE478	272	512	1
STM32H533HEYx	Cortex-M33	DIE478	272	512	1
STM32H533RETx	Cortex-M33	DIE478	272	512	1
STM32H533VEIx	Cortex-M33	DIE478	272	512	1
STM32H533VETx	Cortex-M33	DIE478	272	512	1
STM32H533ZEJx	Cortex-M33	DIE478	272	512	1
STM32H533ZETx	Cortex-M33	DIE478	272	512	1
STM32H543CETx	Cortex-M33	DIE47C	304	512	1
STM32H543CEUx	Cortex-M33	DIE47C	304	512	1
STM32H543CGTx	Cortex-M33	DIE47C	304	1024	1
STM32H543CGUx	Cortex-M33	DIE47C	304	1024	1
STM32H543RETx	Cortex-M33	DIE47C	304	512	1
STM32H543RGTx	Cortex-M33	DIE47C	304	1024	1
STM32H543UGYx	Cortex-M33	DIE47C	304	1024	1
STM32H543VEIx	Cortex-M33	DIE47C	304	512	1
STM32H543VETx	Cortex-M33	DIE47C	304	512	1
STM32H543VEZx	Cortex-M33	DIE47C	304	512	1
STM32H543VGIx	Cortex-M33	DIE47C	304	1024	1
STM32H543VGTx	Cortex-M33	DIE47C	304	1024	1
STM32H543VGZx	Cortex-M33	DIE47C	304	1024	1
STM32H543ZEJx	Cortex-M33	DIE47C	304	512	1
STM32H543ZETx	Cortex-M33	DIE47C	304	512	1
STM32H543ZEZx	Cortex-M33	DIE47C	304	512	1
STM32H543ZGJx	Cortex-M33	DIE47C	304	1024	1
STM32H543ZGTx	Cortex-M33	DIE47C	304	1024	1
STM32H543ZGZx	Cortex-M33	DIE47C	304	1024	1
STM32H553CGTx	Cortex-M33	DIE47C	304	1024	1
STM32H553CGUx	Cortex-M33	DIE47C	304	1024	1
STM32H553RGTx	Cortex-M33	DIE47C	304	1024	1
STM32H553UGYx	Cortex-M33	DIE47C	304	1024	1
STM32H553VGIx	Cortex-M33	DIE47C	304	1024	1
STM32H553VGTx	Cortex-M33	DIE47C	304	1024	1
STM32H553VGZx	Cortex-M33	DIE47C	304	1024	1
STM32H553ZGJx	Cortex-M33	DIE47C	304	1024	1
STM32H553ZGTx	Cortex-M33	DIE47C	304	1024	1
STM32H553ZGZx	Cortex-M33	DIE47C	304	1024	1
STM32H562AGIx	Cortex-M33	DIE484	640	1024	1
STM32H562AIIx	Cortex-M33	DIE484	640	2048	1
STM32H562IGKx	Cortex-M33	DIE484	640	1024	1
STM32H562IGTx	Cortex-M33	DIE484	640	1024	1
STM32H562IIKx	Cortex-M33	DIE484	640	2048	1
STM32H562IITx	Cortex-M33	DIE484	640	2048	1
STM32H562RGTx	Cortex-M33	DIE484	640	1024	1
STM32H562RGVx	Cortex-M33	DIE484	640	1024	1
STM32H562RITx	Cortex-M33	DIE484	640	2048	1
STM32H562RIVx	Cortex-M33	DIE484	640	2048	1
STM32H562VGTx	Cortex-M33	DIE484	640	1024	1
STM32H562VITx	Cortex-M33	DIE484	640	2048	1
STM32H562ZGTx	Cortex-M33	DIE484	640	1024	1
STM32H562ZITx	Cortex-M33	DIE484	640	2048	1
STM32H563AGIx	Cortex-M33	DIE484	640	1024	1
STM32H563AIIx	Cortex-M33	DIE484	640	2048	1
STM32H563AIIxQ	Cortex-M33	DIE484	640	2048	1
STM32H563IGKx	Cortex-M33	DIE484	640	1024	1
STM32H563IGTx	Cortex-M33	DIE484	640	1024	1
STM32H563IIKx	Cortex-M33	DIE484	640	2048	1
STM32H563IIKxQ	Cortex-M33	DIE484	640	2048	1
STM32H563IITx	Cortex-M33	DIE484	640	2048	1
STM32H563IITxQ	Cortex-M33	DIE484	640	2048	1
STM32H563LIHxQ	Cortex-M33	DIE484	640	2048	1
STM32H563MIYxQ	Cortex-M33	DIE484	640	2048	1
STM32H563RGTx	Cortex-M33	DIE484	640	1024	1
STM32H563RGVx	Cortex-M33	DIE484	640	1024	1
STM32H563RITx	Cortex-M33	DIE484	640	2048	1
STM32H563RIVx	Cortex-M33	DIE484	640	2048	1
STM32H563VGTx	Cortex-M33	DIE484	640	1024	1
STM32H563VITx	Cortex-M33	DIE484	640	2048	1
STM32H563VITxQ	Cortex-M33	DIE484	640	2048	1
STM32H563ZGTx	Cortex-M33	DIE484	640	1024	1
STM32H563ZITx	Cortex-M33	DIE484	640	2048	1
STM32H563ZITxQ	Cortex-M33	DIE484	640	2048	1
STM32H573AIIx	Cortex-M33	DIE484	640	2048	1
STM32H573AIIxQ	Cortex-M33	DIE484	640	2048	1
STM32H573IIKx	Cortex-M33	DIE484	640	2048	1
STM32H573IIKxQ	Cortex-M33	DIE484	640	2048	1
STM32H573IITx	Cortex-M33	DIE484	640	2048	1
STM32H573IITxQ	Cortex-M33	DIE484	640	2048	1
STM32H573LIHxQ	Cortex-M33	DIE484	640	2048	1
STM32H573MIYxQ	Cortex-M33	DIE484	640	2048	1
STM32H573RITx	Cortex-M33	DIE484	640	2048	1
STM32H573RIVx	Cortex-M33	DIE484	640	2048	1
STM32H573VITx	Cortex-M33	DIE484	640	2048	1
STM32H573VITxQ	Cortex-M33	DIE484	640	2048	1
STM32H573ZITx	Cortex-M33	DIE484	640	2048	1
STM32H573ZITxQ	Cortex-M33	DIE484	640	2048	1
STM32H5E4AJIx	Cortex-M33	DIE47A	1536	4096	1
STM32H5E4AJIxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5E4IJKx	Cortex-M33	DIE47A	1536	4096	1
STM32H5E4IJKxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5E4IJTx	Cortex-M33	DIE47A	1536	4096	1
STM32H5E4IJTxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5E4VJTx	Cortex-M33	DIE47A	1536	4096	1
STM32H5E4VJTxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5E4ZJJx	Cortex-M33	DIE47A	1536	4096	1
STM32H5E4ZJJxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5E4ZJTx	Cortex-M33	DIE47A	1536	4096	1
STM32H5E4ZJTxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5E5IJKxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5E5IJTxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5E5LJHxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5E5VJYxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5E5ZJTx	Cortex-M33	DIE47A	1536	4096	1
STM32H5F4AJIx	Cortex-M33	DIE47A	1536	4096	1
STM32H5F4AJIxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5F4IJKx	Cortex-M33	DIE47A	1536	4096	1
STM32H5F4IJKxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5F4IJTx	Cortex-M33	DIE47A	1536	4096	1
STM32H5F4IJTxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5F4VJTx	Cortex-M33	DIE47A	1536	4096	1
STM32H5F4VJTxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5F4ZJJx	Cortex-M33	DIE47A	1536	4096	1
STM32H5F4ZJJxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5F4ZJTx	Cortex-M33	DIE47A	1536	4096	1
STM32H5F4ZJTxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5F5IJKxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5F5IJTxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5F5LJHxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5F5VJYxQ	Cortex-M33	DIE47A	1536	4096	1
STM32H5F5ZJTx	Cortex-M33	DIE47A	1536	4096	1
STM32H723VEHx	Cortex-M7	DIE483	564	512	1
STM32H723VETx	Cortex-M7	DIE483	564	512	1
STM32H723VGHx	Cortex-M7	DIE483	564	1024	1
STM32H723VGTx	Cortex-M7	DIE483	564	1024	1
STM32H723ZEIx	Cortex-M7	DIE483	564	512	1
STM32H723ZETx	Cortex-M7	DIE483	564	512	1
STM32H723ZGIx	Cortex-M7	DIE483	564	1024	1
STM32H723ZGTx	Cortex-M7	DIE483	564	1024	1
STM32H725AEIx	Cortex-M7	DIE483	564	512	1
STM32H725AGIx	Cortex-M7	DIE483	564	1024	1
STM32H725IEKx	Cortex-M7	DIE483	564	512	1
STM32H725IETx	Cortex-M7	DIE483	564	512	1
STM32H725IGKx	Cortex-M7	DIE483	564	1024	1
STM32H725IGTx	Cortex-M7	DIE483	564	1024	1
STM32H725REVx	Cortex-M7	DIE483	564	512	1
STM32H725RGVx	Cortex-M7	DIE483	564	1024	1
STM32H725VEHx	Cortex-M7	DIE483	564	512	1
STM32H725VETx	Cortex-M7	DIE483	564	512	1
STM32H725VGHx	Cortex-M7	DIE483	564	1024	1
STM32H725VGTx	Cortex-M7	DIE483	564	1024	1
STM32H725VGYx	Cortex-M7	DIE483	564	1024	1
STM32H725ZETx	Cortex-M7	DIE483	564	512	1
STM32H725ZGTx	Cortex-M7	DIE483	564	1024	1
STM32H730ABIxQ	Cortex-M7	DIE483	564	128	1
STM32H730IBKxQ	Cortex-M7	DIE483	564	128	1
STM32H730IBTxQ	Cortex-M7	DIE483	564	128	1
STM32H730VBHx	Cortex-M7	DIE483	564	128	1
STM32H730VBTx	Cortex-M7	DIE483	564	128	1
STM32H730ZBIx	Cortex-M7	DIE483	564	128	1
STM32H730ZBTx	Cortex-M7	DIE483	564	128	1
STM32H733VGHx	Cortex-M7	DIE483	564	1024	1
STM32H733VGTx	Cortex-M7	DIE483	564	1024	1
STM32H733ZGIx	Cortex-M7	DIE483	564	1024	1
STM32H733ZGTx	Cortex-M7	DIE483	564	1024	1
STM32H735AGIx	Cortex-M7	DIE483	564	1024	1
STM32H735IGKx	Cortex-M7	DIE483	564	1024	1
STM32H735IGTx	Cortex-M7	DIE483	564	1024	1
STM32H735RGVx	Cortex-M7	DIE483	564	1024	1
STM32H735VGHx	Cortex-M7	DIE483	564	1024	1
STM32H735VGTx	Cortex-M7	DIE483	564	1024	1
STM32H735VGYx	Cortex-M7	DIE483	564	1024	1
STM32H735ZGTx	Cortex-M7	DIE483	564	1024	1
STM32H742AGIx	Cortex-M7	DIE450	864	1024	1
STM32H742AIIx	Cortex-M7	DIE450	864	2048	1
STM32H742BGTx	Cortex-M7	DIE450	864	1024	1
STM32H742BITx	Cortex-M7	DIE450	864	2048	1
STM32H742IGKx	Cortex-M7	DIE450	864	1024	1
STM32H742IGTx	Cortex-M7	DIE450	864	1024	1
STM32H742IIKx	Cortex-M7	DIE450	864	2048	1
STM32H742IITx	Cortex-M7	DIE450	864	2048	1
STM32H742VGHx	Cortex-M7	DIE450	864	1024	1
STM32H742VGTx	Cortex-M7	DIE450	864	1024	1
STM32H742VIHx	Cortex-M7	DIE450	864	2048	1
STM32H742VITx	Cortex-M7	DIE450	864	2048	1
STM32H742XGHx	Cortex-M7	DIE450	864	1024	1
STM32H742XIHx	Cortex-M7	DIE450	864	2048	1
STM32H742ZGTx	Cortex-M7	DIE450	864	1024	1
STM32H742ZITx	Cortex-M7	DIE450	864	2048	1
STM32H743AGIx	Cortex-M7	DIE450	864	1024	1
STM32H743AIIx	Cortex-M7	DIE450	864	2048	1
STM32H743BGTx	Cortex-M7	DIE450	864	1024	1
STM32H743BITx	Cortex-M7	DIE450	864	2048	1
STM32H743IGKx	Cortex-M7	DIE450	864	1024	1
STM32H743IGTx	Cortex-M7	DIE450	864	1024	1
STM32H743IIKx	Cortex-M7	DIE450	864	2048	1
STM32H743IITx	Cortex-M7	DIE450	864	2048	1
STM32H743VGHx	Cortex-M7	DIE450	864	1024	1
STM32H743VGTx	Cortex-M7	DIE450	864	1024	1
STM32H743VIHx	Cortex-M7	DIE450	864	2048	1
STM32H743VITx	Cortex-M7	DIE450	864	2048	1
STM32H743XGHx	Cortex-M7	DIE450	864	1024	1
STM32H743XIHx	Cortex-M7	DIE450	864	2048	1
STM32H743ZGTx	Cortex-M7	DIE450	864	1024	1
STM32H743ZITx	Cortex-M7	DIE450	864	2048	1
STM32H745BGTx	Cortex-M7	DIE450	864	1024	2
STM32H745BITx	Cortex-M7	DIE450	864	2048	2
STM32H745IGKx	Cortex-M7	DIE450	864	1024	2
STM32H745IGTx	Cortex-M7	DIE450	864	1024	2
STM32H745IIKx	Cortex-M7	DIE450	864	2048	2
STM32H745IITx	Cortex-M7	DIE450	864	2048	2
STM32H745XGHx	Cortex-M7	DIE450	864	1024	2
STM32H745XIHx	Cortex-M7	DIE450	864	2048	2
STM32H745ZGTx	Cortex-M7	DIE450	864	1024	2
STM32H745ZITx	Cortex-M7	DIE450	864	2048	2
STM32H747AGIx	Cortex-M7	DIE450	864	1024	2
STM32H747AIIx	Cortex-M7	DIE450	864	2048	2
STM32H747BGTx	Cortex-M7	DIE450	864	1024	2
STM32H747BITx	Cortex-M7	DIE450	864	2048	2
STM32H747IGTx	Cortex-M7	DIE450	864	1024	2
STM32H747IITx	Cortex-M7	DIE450	864	2048	2
STM32H747XGHx	Cortex-M7	DIE450	864	1024	2
STM32H747XIHx	Cortex-M7	DIE450	864	2048	2
STM32H747ZIYx	Cortex-M7	DIE450	864	2048	2
STM32H750IBKx	Cortex-M7	DIE450	864	128	1
STM32H750IBTx	Cortex-M7	DIE450	864	128	1
STM32H750VBTx	Cortex-M7	DIE450	864	128	1
STM32H750XBHx	Cortex-M7	DIE450	864	128	1
STM32H750ZBTx	Cortex-M7	DIE450	864	128	1
STM32H753AIIx	Cortex-M7	DIE450	864	2048	1
STM32H753BITx	Cortex-M7	DIE450	864	2048	1
STM32H753IIKx	Cortex-M7	DIE450	864	2048	1
STM32H753IITx	Cortex-M7	DIE450	864	2048	1
STM32H753VIHx	Cortex-M7	DIE450	864	2048	1
STM32H753VITx	Cortex-M7	DIE450	864	2048	1
STM32H753XIHx	Cortex-M7	DIE450	864	2048	1
STM32H753ZITx	Cortex-M7	DIE450	864	2048	1
STM32H755BITx	Cortex-M7	DIE450	864	2048	2
STM32H755IIKx	Cortex-M7	DIE450	864	2048	2
STM32H755IITx	Cortex-M7	DIE450	864	2048	2
STM32H755XIHx	Cortex-M7	DIE450	864	2048	2
STM32H755ZITx	Cortex-M7	DIE450	864	2048	2
STM32H757AIIx	Cortex-M7	DIE450	864	2048	2
STM32H757BITx	Cortex-M7	DIE450	864	2048	2
STM32H757IITx	Cortex-M7	DIE450	864	2048	2
STM32H757XIHx	Cortex-M7	DIE450	864	2048	2
STM32H757ZIYx	Cortex-M7	DIE450	864	2048	2
STM32H7A3AGIxQ	Cortex-M7	DIE480	1424	1024	1
STM32H7A3AIIxQ	Cortex-M7	DIE480	1424	2048	1
STM32H7A3IGKx	Cortex-M7	DIE480	1424	1024	1
STM32H7A3IGKxQ	Cortex-M7	DIE480	1424	1024	1
STM32H7A3IGTx	Cortex-M7	DIE480	1424	1024	1
STM32H7A3IGTxQ	Cortex-M7	DIE480	1424	1024	1
STM32H7A3IIKx	Cortex-M7	DIE480	1424	2048	1
STM32H7A3IIKxQ	Cortex-M7	DIE480	1424	2048	1
STM32H7A3IITx	Cortex-M7	DIE480	1424	2048	1
STM32H7A3IITxQ	Cortex-M7	DIE480	1424	2048	1
STM32H7A3LGHxQ	Cortex-M7	DIE480	1424	1024	1
STM32H7A3LIHxQ	Cortex-M7	DIE480	1424	2048	1
STM32H7A3NGHx	Cortex-M7	DIE480	1424	1024	1
STM32H7A3NIHx	Cortex-M7	DIE480	1424	2048	1
STM32H7A3QIYxQ	Cortex-M7	DIE480	1424	2048	1
STM32H7A3RGTx	Cortex-M7	DIE480	1424	1024	1
STM32H7A3RITx	Cortex-M7	DIE480	1424	2048	1
STM32H7A3VGHx	Cortex-M7	DIE480	1424	1024	1
STM32H7A3VGHxQ	Cortex-M7	DIE480	1424	1024	1
STM32H7A3VGTx	Cortex-M7	DIE480	1424	1024	1
STM32H7A3VGTxQ	Cortex-M7	DIE480	1424	1024	1
STM32H7A3VIHx	Cortex-M7	DIE480	1424	2048	1
STM32H7A3VIHxQ	Cortex-M7	DIE480	1424	2048	1
STM32H7A3VITx	Cortex-M7	DIE480	1424	2048	1
STM32H7A3VITxQ	Cortex-M7	DIE480	1424	2048	1
STM32H7A3ZGTx	Cortex-M7	DIE480	1424	1024	1
STM32H7A3ZGTxQ	Cortex-M7	DIE480	1424	1024	1
STM32H7A3ZITx	Cortex-M7	DIE480	1424	2048	1
STM32H7A3ZITxQ	Cortex-M7	DIE480	1424	2048	1
STM32H7B0ABIxQ	Cortex-M7	DIE480	1424	128	1
STM32H7B0IBKxQ	Cortex-M7	DIE480	1424	128	1
STM32H7B0IBTx	Cortex-M7	DIE480	1424	128	1
STM32H7B0RBTx	Cortex-M7	DIE480	1424	128	1
STM32H7B0VBTx	Cortex-M7	DIE480	1424	128	1
STM32H7B0ZBTx	Cortex-M7	DIE480	1424	128	1
STM32H7B3AIIxQ	Cortex-M7	DIE480	1424	2048	1
STM32H7B3IIKx	Cortex-M7	DIE480	1424	2048	1
STM32H7B3IIKxQ	Cortex-M7	DIE480	1424	2048	1
STM32H7B3IITx	Cortex-M7	DIE480	1424	2048	1
STM32H7B3IITxQ	Cortex-M7	DIE480	1424	2048	1
STM32H7B3LIHxQ	Cortex-M7	DIE480	1424	2048	1
STM32H7B3NIHx	Cortex-M7	DIE480	1424	2048	1
STM32H7B3QIYxQ	Cortex-M7	DIE480	1424	2048	1
STM32H7B3RITx	Cortex-M7	DIE480	1424	2048	1
STM32H7B3VIHx	Cortex-M7	DIE480	1424	2048	1
STM32H7B3VIHxQ	Cortex-M7	DIE480	1424	2048	1
STM32H7B3VITx	Cortex-M7	DIE480	1424	2048	1
STM32H7B3VITxQ	Cortex-M7	DIE480	1424	2048	1
STM32H7B3ZITx	Cortex-M7	DIE480	1424	2048	1
STM32H7B3ZITxQ	Cortex-M7	DIE480	1424	2048	1
STM32H7R3A8Ix	Cortex-M7	DIE485	620	64	1
STM32H7R3I8Kx	Cortex-M7	DIE485	620	64	1
STM32H7R3I8Tx	Cortex-M7	DIE485	620	64	1
STM32H7R3L8Hx	Cortex-M7	DIE485	620	64	1
STM32H7R3L8HxH	Cortex-M7	DIE485	620	64	1
STM32H7R3R8Vx	Cortex-M7	DIE485	620	64	1
STM32H7R3V8Hx	Cortex-M7	DIE485	620	64	1
STM32H7R3V8Tx	Cortex-M7	DIE485	620	64	1
STM32H7R3V8Yx	Cortex-M7	DIE485	620	64	1
STM32H7R3Z8Jx	Cortex-M7	DIE485	620	64	1
STM32H7R3Z8Tx	Cortex-M7	DIE485	620	64	1
STM32H7R7A8Ix	Cortex-M7	DIE485	620	64	1
STM32H7R7I8Kx	Cortex-M7	DIE485	620	64	1
STM32H7R7I8Tx	Cortex-M7	DIE485	620	64	1
STM32H7R7L8Hx	Cortex-M7	DIE485	620	64	1
STM32H7R7L8HxH	Cortex-M7	DIE485	620	64	1
STM32H7R7Z8Jx	Cortex-M7	DIE485	620	64	1
STM32H7S3A8Ix	Cortex-M7	DIE485	620	64	1
STM32H7S3I8Kx	Cortex-M7	DIE485	620	64	1
STM32H7S3I8Tx	Cortex-M7	DIE485	620	64	1
STM32H7S3L8Hx	Cortex-M7	DIE485	620	64	1
STM32H7S3L8HxH	Cortex-M7	DIE485	620	64	1
STM32H7S3R8Vx	Cortex-M7	DIE485	620	64	1
STM32H7S3V8Hx	Cortex-M7	DIE485	620	64	1
STM32H7S3V8Tx	Cortex-M7	DIE485	620	64	1
STM32H7S3V8Yx	Cortex-M7	DIE485	620	64	1
STM32H7S3Z8Jx	Cortex-M7	DIE485	620	64	1
STM32H7S3Z8Tx	Cortex-M7	DIE485	620	64	1
STM32H7S7A8Ix	Cortex-M7	DIE485	620	64	1
STM32H7S7I8Kx	Cortex-M7	DIE485	620	64	1
STM32H7S7I8Tx	Cortex-M7	DIE485	620	64	1
STM32H7S7L8Hx	Cortex-M7	DIE485	620	64	1
STM32H7S7L8HxH	Cortex-M7	DIE485	620	64	1
STM32H7S7Z8Jx	Cortex-M7	DIE485	620	64	1
STM32L010C6Tx	Cortex-M0plus	DIE425	8	32	1
STM32L010F4Px	Cortex-M0plus	DIE457	2	16	1
STM32L010K4Tx	Cortex-M0plus	DIE457	2	16	1
STM32L010K8Tx	Cortex-M0plus	DIE417	8	64	1
STM32L010R8Tx	Cortex-M0plus	DIE417	8	64	1
STM32L010RBTx	Cortex-M0plus	DIE447	20	128	1
STM32L011D3Px	Cortex-M0plus	DIE457	2	8	1
STM32L011D4Px	Cortex-M0plus	DIE457	2	16	1
STM32L011E3Yx	Cortex-M0plus	DIE457	2	8	1
STM32L011E4Yx	Cortex-M0plus	DIE457	2	16	1
STM32L011F3Px	Cortex-M0plus	DIE457	2	8	1
STM32L011F3Ux	Cortex-M0plus	DIE457	2	8	1
STM32L011F4Px	Cortex-M0plus	DIE457	2	16	1
STM32L011F4Ux	Cortex-M0plus	DIE457	2	16	1
STM32L011G3Ux	Cortex-M0plus	DIE457	2	8	1
STM32L011G4Ux	Cortex-M0plus	DIE457	2	16	1
STM32L011K3Tx	Cortex-M0plus	DIE457	2	8	1
STM32L011K3Ux	Cortex-M0plus	DIE457	2	8	1
STM32L011K4Tx	Cortex-M0plus	DIE457	2	16	1
STM32L011K4Ux	Cortex-M0plus	DIE457	2	16	1
STM32L021D4Px	Cortex-M0plus	DIE457	2	16	1
STM32L021F4Px	Cortex-M0plus	DIE457	2	16	1
STM32L021F4Ux	Cortex-M0plus	DIE457	2	16	1
STM32L021G4Ux	Cortex-M0plus	DIE457	2	16	1
STM32L021K4Tx	Cortex-M0plus	DIE457	2	16	1
STM32L021K4Ux	Cortex-M0plus	DIE457	2	16	1
STM32L031C4Tx	Cortex-M0plus	DIE425	8	16	1
STM32L031C4Ux	Cortex-M0plus	DIE425	8	16	1
STM32L031C6Tx	Cortex-M0plus	DIE425	8	32	1
STM32L031C6Ux	Cortex-M0plus	DIE425	8	32	1
STM32L031E4Yx	Cortex-M0plus	DIE425	8	16	1
STM32L031E6Yx	Cortex-M0plus	DIE425	8	32	1
